ID Otazka,ID odpoved,ID_Sypanie,Do nultej verzie,Vybrať (Y),Kategoria (vybrat jedno z dodaneho zoznamu),"Nazov (odstranit cisla, skonzistentnit a spresnit)",Koncepty,Obtiaznost (impossible/tazke/stredne/lahke/trivialne),Otazka,Image url,Odpoved,Priemer,Poznamka pre studentov,Komentar pre nas (studentom sa nezobrazi),Hodnotenie expert ML,Hodnotenie expert JS,Rozdiel,Komentar ML,Komentar JS
1072799727,2747,1897,,,,,,,Ktorý model životného cyklu softvéru považujeme za referenčný?,,Za referencny model povazujeme vodopadovy model vyvoja softweru.,1,,,1,1,0,,
1072799727,2748,1898,,,,,,,Ktorý model životného cyklu softvéru považujeme za referenčný?,,"model pre pouzivatela|spravcu systemu, popisuje podstatne casti a funkcionalitu ktoru vyuziva pouzivatel.",0,,,0,0,0,,
1072799727,2749,1899,,,,,,,Ktorý model životného cyklu softvéru považujeme za referenčný?,,Referencny model zivotneho cyklu softvaru ovplyvnuje model na zaklade referencii Priebezne aktualizovane a plikovane poziadavky do modelu Flexibilny,0,,,0,0,0,,
1072799728,2760,1900,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"ano, pretoze kvalita nie je definovana ako absolutna miera, ale ako stupen splnenia poziadaviek na softver. Ak teda splna poziadavky na softver aj ked obsahuje chyby, mozeme ho povazovat za kvalitny.",0.95,,,1,0.9,0.1,,
1072799728,2761,1901,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"Mozme pretoze za kvalitnu urcuje Cena , Cas a poziadavky uzivatela ktoremu to vyvijame",0.4,,,0.4,0.4,0,,
1072799728,2762,1902,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"Ano aj nie, pretoze kvalita nie je povazovana za absolutnu hodnotu. Je to miera vhodnosti na vykonanie pozadovanej ulohy alebo procesu.",0.5,,,0.3,0.7,0.4,miera absolutnej vhodnosti?,
1072799728,2764,1903,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"ano mozeme, ak je jeho ucelom byt chybovy, tak softver je kvalitny. pokial je poziadavka na to aby softver nebol chybovy tak sa za kvalitny nepovazuje.",1,,,1,1,0,,
1072799728,2766,1904,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"Zalezi od toho aka je velkost samotneho softveru. Ak sa jedna o velky softver(co sa tyka napriklad samotneho kodu).Vtedy by sme mohli softver prehlasit za kvalitny. No ak sa jedna o softver, ktory je mensi, vtedy je to otazne. Podla mna vela zalezi od samotnej velkosti softveru, pripadne aj od toho za akym ucelom sa softver vyvija. Niektory softver musi byt vyvijany presne bez chyby, pri niektorych si mozme dovolit aj mensie chybicky(ktore by samozrejme nemali byt).",0.55,,,0.5,0.6,0.1,,
1072799728,2767,1905,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"Kedze pri softverovych systemoch pocitame nie s radovo 1000ckami ci 10000ckami riadkov, ale az s milionmi alebo viac, tak sa kvazi da povedat, ze takyto softver moze byt kvalitny.",0.55,,,0.5,0.6,0.1,,
1072799728,2769,1906,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"teoreticky by sme mohli ak by to boli chyby, ktore nastanu v extremnych podmienkach a cena a rychlost by bola nizka a splnali by sa vsetky poziadavky zakaznika, avsak ja povazujem 1000 chyb za vela a preto by som sa skor priklonil k odpovedi nie.",0.25,,,0.2,0.3,0.1,,
1072799728,2770,1907,,,,,,,Môžeme prehlásiť softvér obsahujúci 1000 chýb za kvalitný? Zdôvodnite.,,"kvalita odzraza tri aspokety a to pomer casu , ceby a miery spravnosti(funkcnosti)...teda ak tento softver bude rychly, cenovo nenarocny a bude vykonavat to co ma, tak je kvalitny aj napriek tomu,ze ma niake chyby...avsak pokial su tieto chyby zavazne, tak samozrejme nemozme hovorit o kvalite aj napriek tomu ,ze je cenovo dostupny.",0.2,,,0.3,0.1,0.2,,
1072799729,2780,1908,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,"sluzi nato, aby sme kvazi vedeli ako bude softver vyzerat po architektonickej stranke, z coho bude pozostavat..zahrna napr aplikacnu logiku ... funkcionalnu logiku ..rozdeluje system napriklad na cast aplikacnu a funkcionalnu ... Tvorime nim navrh, z coho bude system pozostavat a ako budu fungovat jednotlive casti ...",0.4,,,0.4,0.4,0,,
1072799729,2781,1909,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,sluzi na navrh a definovanie celkovej struktury a jednotlivych casti softveroveho systemu. Taktiez zachytava vytahy medyi minimi,0.85,,,1,0.7,0.3,"Uviedol modelovanie casti a vztahov medzi nimi, co je myslim si to najpodstatnejsie",
1072799729,2782,1910,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,je na nom vidiet prepojenia medzi jednotlivymi rieseniami problemov. robi sa za ucelom vytvorenia systemu s minimalnou zavislostou,0.65,,,0.6,0.7,0.1,,
1072799729,2784,1911,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,"aby sme software vyvijali co najefektivnejsie, s najmensimi nakladmi, znovupouzitelnostou suciastok a tak aby sa dal efektivne modifikovat.",0.5,,,0.4,0.6,0.2,,
1072799729,2785,1912,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,"sluzi na presnejsie navrhnutie systemu, rozoberu sa moznosti, navrhy, napady a ide sa ""do podrobna"", navrh vsetkych komponentov, vlastnosti systemu, kde sa snazime priblizit navrh k co najlepsiemu splneniu ulohy",0.35,,,0.4,0.3,0.1,,
1072799729,2787,1913,,,,,,,Na čo nám slúži architektonický návrh softvéru?,,sluzi na odhalenie chyb a ich vcasne odstranenie,0.15,,,0.1,0.2,0.1,,
1072799730,2796,1914,,,,,,,Na čo slúži entitno-relačný diagram?,,"na modelovanie vztahu entit v relacii, teda naslednost komunikacie entit (ich relacie)",0.35,,,0.2,0.5,0.3,Naslednost komunikacie?,
1072799730,2798,1915,,,,,,,Na čo slúži entitno-relačný diagram?,,"sluzi na vyjadrenie vztahov medzi entitami, nepopisuje vznik, zanik entit ani tok udajov",0.8,,,0.9,0.7,0.2,,
1072799730,2799,1916,,,,,,,Na čo slúži entitno-relačný diagram?,,"znazornuje entity a vztahy medzi nimi , entity a vztahy sa znazornuju uzlami a hrany su prepojenia medzi nimi",0.8,,,0.9,0.7,0.2,,
1072799730,2801,1917,,,,,,,Na čo slúži entitno-relačný diagram?,,"angl. entity-relationship diagram (ERD) - znazornuje datove entity a vztahy medzi nimi - neznazornuje, vznik, modifikaciu a zanik datovych entit a ani tok spracovania udajov - zavedeny Chen-om - umoznuje definovat v diagrame aj atributy vztahov",1,,,1,1,0,,
1072799730,2803,1918,,,,,,,Na čo slúži entitno-relačný diagram?,,"na znazornenie vytahov medzi datovymi entitami nenaznacuje vznik, modifikaciu, ani zanik entit uzly su datove entity hrany - vztahy medzi nimi",1,,,1,1,0,,
1072799730,2804,1919,,,,,,,Na čo slúži entitno-relačný diagram?,,"na zobrazenie dátových entít a vzťahov medzi nimi, neznázorňuje životný cyklus entity. môžu byť uvedené aj atribúty entít. Vzťahy sú vyjadrené čiarami s uvedenou kardinalitou.",1,,,1,1,0,,
1072799730,2805,1920,,,,,,,Na čo slúži entitno-relačný diagram?,,"znazornuje datove entity a vztahy medzi nimi, neznazornuje tok spracovania udajov, ani vznik,zanik a modifikaciu datovych entit",1,,,1,1,0,,
1072799730,2806,1921,,,,,,,Na čo slúži entitno-relačný diagram?,,"na opis datovych entit a vztahov medzi nimi, uzly v diagrame su datove entity a vztahy, hrany v diagrame vyjadruju vztahy medzi entitami a vztahmi",0.9,,,0.9,0.9,0,,
1072799730,2808,1922,,,,,,,Na čo slúži entitno-relačný diagram?,,"znazornuje entity vztahy ktore su medzi nimi, umoznuje definovat aj atributy (kardinalitu) vztahov.. neznazornuje ani tok spracovania udajov a ani vznik, modifikaciu a zanik entit.",0.8,,,0.9,0.7,0.2,,
1072799731,2832,1923,,,,,,,"Na obrázku je fyzický dátový model. Doplňte primárne a cudzie kľúče do tabuliek Predmet, PredmetStudent, Student. Tvar: tabulka PK=nazov, FK=nazov (ak je potrebný).",http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-96.png,Student PK = ID studenta Predmet PK = ID predmetu PredmetStudent PK = ID predmetu PredmetStudent FK = ID studenta,0.65,,,0.6,0.7,0.1,,
1072799732,2868,1924,,,,,,,"Na obrázku je fyzický dátový model. Doplňte primárne a cudzie kľúče do tabuliek Ucitel, Ustav, Predmet. Tvar: tabulka PK=nazov, FK=nazov (ak je potrebný).",http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-97.png,ucitel fk=meno priezvisko ucitela alebo [ID] ustav fk=meno ustavu predmet pk nazov predmetu,0.4,,,0.3,0.5,0.2,,
1072799733,2891,1925,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"pribudnu primarne kluce pre studenta aj predmet a ine kluce , pri vazbe uz nebude sloveso",0.2,,,0,0.4,0.4,nepopisal zmenu vazby,
1072799733,2893,1926,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"pribudne tam vazobna entita, bude obsahovat informacie o studovanom predmete",0.35,,,0.3,0.4,0.1,,
1072799733,2894,1927,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"nebude tam sloveso studuje pribudene primarny kluc a pribudne tam typ hodnoty ci to je (string,int)",0.1,,,0,0.2,0.2,,
1072799733,2895,1928,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"pribudne ako su data reprezentovane v pocitaci, napr. ci to je string, integer",0.1,,,0,0.2,0.2,,
1072799733,2896,1929,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"musi medzi nimi pribudnut ""konkretny predmet"" ktory moze mat student len jeden lebo sa musi rozbit kardinalita typu M:N",0.4,,,0.4,0.4,0,,
1072799733,2898,1930,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,Vazba predmet - student bude mat kardinalitu 1..n ----- 1..n,0.65,,,0.7,0.6,0.1,"Myslim si, ze myslel vazobnu tabulku",
1072799733,2899,1931,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"zmizne sloveso studuje, k entitam pribudnu typy premennych ako Integer,Varchar... pribudne spojovacia tabulka",0.75,,,0.8,0.7,0.1,,
1072799733,2900,1932,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,malo by pribudnut nieco co bude obsahovat informaciu o,0,,,0,0,0,,
1072799733,2901,1933,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,nebude tam sloveso studuje.. a v entite predmet pribudne <<PK>> primarny kluc a typ hodnoty teda napr. String a pribudne <<FK>> na ID Studenta.. tak isto aj v entite student,0.1,,,0,0.2,0.2,,
1072799733,2902,1934,,,,,,,Na obrázku je logický dátový model. Ako sa po transformácii na fyzický model zmení väzba medzi datovými entitami študent a predmet? Čo pribudne a aký to bude mať obsah?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-98.png,"pribudne vazobna entita pre vztah ""student zapisany na predmet"" bude mat atributy: PK entity predmet (Nazov) a PK entity Student (tj AIS cislo)",0.725,,,0.75,0.7,0.05,,
1072799734,2947,1935,,,,,,,"Na obrázku je logický dátový model. Čo treba doplniť / zmeniť, aby z neho bol fyzický model?",http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-99.png,"vybranie klucov, ktore splnaju poziadavky na kluce - tj. unikatny vyber konkretizacia typov udajov - napriklad zavedenie datovych typov (int kredity, string Meno, ...)",0.6,,,0.5,0.7,0.2,,
1072799734,2948,1936,,,,,,,"Na obrázku je logický dátový model. Čo treba doplniť / zmeniť, aby z neho bol fyzický model?",http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-99.png,"busim rozsirit o informacie o entitach, ktore priamo nepotrebujem na uloznie",0,,,0,0,0,,
1072799734,2949,1937,,,,,,,"Na obrázku je logický dátový model. Čo treba doplniť / zmeniť, aby z neho bol fyzický model?",http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-99.png,relačné objekty medzi entity,0.25,,,0.2,0.3,0.1,,
1072799568,94,1938,,,,,,,Návrh prebieha ako postupnosť transformácií - aké (dvojice) činnosti sa pri tom vykonávajú?,,konkretizacia-abstrakcia specializacia-zovseobecnenie,,,,,1,,,
1072799569,116,1939,,,,,,,O aké tri princípy sa opiera Unified process?,,"inkrementalny a iterativny, architekturovo orientovany, use case driven",,,,,1,,,
1072799570,135,1940,,,,,,,O aké tri základné konštrukcie sa opiera Jacksonov diagram (slúžia aj na zápis ľubovoľného algoritmu)?,,"sekvencie, iteracie,selekcie",,,,,0.8,,,selekcia vzdialene pripomina vetvenie
1072799570,137,1941,,,,,,,O aké tri základné konštrukcie sa opiera Jacksonov diagram (slúžia aj na zápis ľubovoľného algoritmu)?,,postupnost - iteracia - vyber,,,,,0.8,,,"rovnaka chyba ako vyssie, bohvie co je vo veci"
1072799572,182,1942,,,,,,,Porovnajte zdroje potrebné na vývoj jednoduchého programu a programového systému-produktu.,,"zdroje pre vytvorenie systemu su 3x vacsie ako jed. program. zdroje pre vytvorenie produktu tiez , teda pre vytvorenie programoveho system-produktu je to 9x.",,,,,1,,,
1072799572,188,1943,,,,,,,Porovnajte zdroje potrebné na vývoj jednoduchého programu a programového systému-produktu.,,"Zdroje potrebne na vyvoj jednoducheho produktu - takmer ziadne oproti Zdrojom potrebnym na vyvoj programoveho systemu - narocne na cas, je potrebne si dopredu spisat poziadavky, spravit planovanie na vyvoj(co sa kedy bude robit a v akej postupnosti), vacsinou je potrebny tim ludi, velky databazovy rozsah.",,,,,0.2,,,blabol
1072799573,203,1944,,,,,,,"Prečo po určitom čase používania softvéru počet chýb v ňom spravidla stúpa, hoci, na rozdiel od hardvéru či iných zariadení, sa programové inštrukcie neopotrebúvajú?",,vznikaju vacsie naroky na funkcionalitu pri doprogramovavani sa uz nevenuje tolka pozornost testovaniu,,,,,0.8,,,
1072799573,204,1945,,,,,,,"Prečo po určitom čase používania softvéru počet chýb v ňom spravidla stúpa, hoci, na rozdiel od hardvéru či iných zariadení, sa programové inštrukcie neopotrebúvajú?",,"- Pretoze vecsina chyb je odhalena az pri procese pouzivania softveru, viac casu straveneho so softvarom znamena viac moznosti konfrontovania sa s chybami - Pretoze s pouzivanim softvaru nastavaju casto aj nove poziadavky a z toho veduce nove implementaci",,,,,1,,,
1072799573,205,1946,,,,,,,"Prečo po určitom čase používania softvéru počet chýb v ňom spravidla stúpa, hoci, na rozdiel od hardvéru či iných zariadení, sa programové inštrukcie neopotrebúvajú?",,"dochadza k starnutiu softveru = boli vymyslene lespie postupy riesenia, novsie technologie, boli prelomene bezpecnostne prvky pouzite v aplikacii (sifrovacie metody)...",,,,,0.2,,,
1072799574,210,1947,,,,,,,Prečo vytvárame modely?,,"aby sme vedeli opisovat, predstavit si, pracovat a otestovat system pred tym ako ho vytvorime, je to casovo, nakladovo vyhodnejsie, modely sa aj lahsie modifikuju a prisposobuju situacii ako pevny system, kedze model je aj zvseobecnenie nejakeho systemu tak mozme pracovat s modelom, ktory nam niekedy aj postacuje, ak je system velmi tazke vytvorit (napr mapa)",,,,,1,,,
1072799574,211,1948,,,,,,,Prečo vytvárame modely?,,"Aby sme si vedeli predstavit ako bude system vyzerat a pracu so systemom aj bez toho, aby sme museli vyvinut samotny system. Vdaka modelom (ktore su vlastne zjednodusenymi, absktraktnymi verziami systemu) vieme lepsie predvidat problemy a slabe miesta v systeme a tym padom lepsie navrhnut samotny system. Modely maju vyznam aj pre zakaznika, ktoremu pomocou nich vieme lepsie vysvetlit nami pochopenu specifikaciu systemu.",,,,,0.7,,,chyba to zakladne: rychle a lacne
1072799574,212,1949,,,,,,,Prečo vytvárame modely?,,aby sme mohli opisovat systemy a hovorit o nich pred tym ako ich vyrobime .. modely su urcitou abstrakciou systemu,,,,,0.7,,,
1072799574,213,1950,,,,,,,Prečo vytvárame modely?,,"Modely vytvarame aby sme zjednodusili proces tvorby daneho softwaru, na lepsiu komunikaciu medzi zakaznikom a vyvojovym tymom, kedze zakaznik presne vidi v ktorej casti systemu co sa robi, lepsie vieme urcit co treba vylepsit, co nemusime az tak prepracovat a co moze ostat ake je, pripade co odstranit. Pri tvorbe modelu su nasledne naklady na tvorbu softwaru ovela nizsie, kedze dokazeme identifikovat chybu v systeme ovela skorej ako keby model nemame.",,,,,0.7,,,
1072799575,221,1951,,,,,,,Pri stanovovaní testovacích vstupov technikou biela skrinka vychádzame zo špecifikácie programu. Odpovedajte ÁNO / NIE.,,ÁNO,,,,,0,,,
1072799576,222,1952,,,,,,,Pri stanovovaní testovacích vstupov technikou biela skrinka vychádzame zo štruktúry samotného programu. Odpovedajte ÁNO / NIE.,,ANO,,,,,0,,,
1072799577,232,1953,,,,,,,Aký typ diagramu je na obrázku?,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-11.png,entitno_relacny diagram,,,,,1,,,
1072799578,235,1954,,,,,,,Pri stanovovaní testovacích vstupov technikou čierna skrinka vychádzame zo špecifikácie programu. Odpovedajte ÁNO / NIE.,,NIE,,,,,0,,,
1072799579,237,1955,,,,,,,Pri stanovovaní testovacích vstupov technikou čierna skrinka vychádzame zo štruktúry samotného programu. Odpovedajte ÁNO / NIE.,,"NIE cierna skrinka = logicke testovanie , cize nevychadzame zo struktury samotneho programu, na to je biela skrinka",,,,,1,,,
1072799581,248,1956,,,,,,,"Softvér A ukladá výstupy do vlastného efektívneho formátu, ktorého tvar nie je známy. Softvér B ukladá výstupy do štandardného formátu (XML). Ktorý softvér má menšiu interoperabilitu?",,software/softver A ma mensiu,,,,,1,,,
1072799581,249,1957,,,,,,,"Softvér A ukladá výstupy do vlastného efektívneho formátu, ktorého tvar nie je známy. Softvér B ukladá výstupy do štandardného formátu (XML). Ktorý softvér má menšiu interoperabilitu?",,"Softver A, pretoze jazyk xml bol specialne navrhnuty na to, aby prenasal data medzi roznymi softvermi.",,,,,1,,,
1072799581,250,1958,,,,,,,"Softvér A ukladá výstupy do vlastného efektívneho formátu, ktorého tvar nie je známy. Softvér B ukladá výstupy do štandardného formátu (XML). Ktorý softvér má menšiu interoperabilitu?",,"interoperabilita = schopnost komunikovat s inymi systemami => softver A ma mensiu interoperabilitu, pretoze XML je znamy a pouzivany format",,,,,1,,,
1072799582,267,1959,,,,,,,Softvérový systém vyvíja 50 ľudí v 3 krajinách (3 rôzne časové pásma). Aké typy problémov spojené s tvorbou softvéru môžu nastať?,,"Mozu mat problem s dohodnutim sa a taktiez riziko zaniku teamu. Pokial neexistuje aspon chvila casu tak, aby spolocne mohli interaktivne vsetci spolu komunikovat, tak to ma negativny dopad na pracu... Ak zadam nejaku cast prace niekomu z ineho pasma, tak sa moze stat, ze nepochopi problem spravne a spravi nieco ine ako som po nom pozadoval - velky overheat v praci... Mozu vznikat aj nezhody zalozene na kulturalnych odlisnostiach (rozne zviky a obycaje - pre jedneho znamy koncept, ktory pouzije v programe je vec nepochopitelna pre druheho).",,,,,1,,,
1072799582,268,1960,,,,,,,Softvérový systém vyvíja 50 ľudí v 3 krajinách (3 rôzne časové pásma). Aké typy problémov spojené s tvorbou softvéru môžu nastať?,,"neschopnost zladit sa casovo, ak su v 3 roznych casovych pasmach je malo pravdepodobne az nemozne pracovat na projekte naraz, treba vyriesit problem komunikacie medzi sebou, kedze ich je az 50 problem moze aj nastat ak nevytvaraju system tou istou metodou, problem moze byt aj s komunikaciou koli jazyku, kedze 3 rozne krajiny, tak kazdy by musel poznat viacero jazykov",,,,,1,,,
1072799582,269,1961,,,,,,,Softvérový systém vyvíja 50 ľudí v 3 krajinách (3 rôzne časové pásma). Aké typy problémov spojené s tvorbou softvéru môžu nastať?,,"Najvetcie prolemy vzniknu z manaymentom projektu, kooperaciou vyvojovich tzmov a dokumentaciu, naprikald pouzivanie ineho jazyka a stylu tvorby dokuemntacie.",,,,,0.6,,,trochu meta
1072799583,277,1962,,,,,,,Správnosť softvérového produktu je nevyhnutná. Odpovedajte ÁNO / NIE.,,ano,,,,,0,,,
1072799587,298,1963,,,,,,,Stručne charakterizujte (jednou vetou) problém prispôsobivosti tvorby softvéru.,,2 programatori nespravia dvojnasobok prace (rezia na komunikaciu a kooperaziu),,,,,0,,,
1072799587,299,1964,,,,,,,Stručne charakterizujte (jednou vetou) problém prispôsobivosti tvorby softvéru.,,"Je to globalny problem , ktory sa tyka schopnosti adaptacie vyvijaneho, ale uz aj vyvynuteho softvru na nove trendy a zmeny v informatickej spolocnosti",,,,,0,,,
1072799587,300,1965,,,,,,,Stručne charakterizujte (jednou vetou) problém prispôsobivosti tvorby softvéru.,,"softver by sa mal prisposobit tak aby jeho praca bola efektivna napriklad pouzivanim klavesovych skratiek co je dolezite ak sa pracuje so softverom velmi casto aj za cenu ze sa musi pouzivatelia zaskolit dva dni, a naopak pri softveru ktory sa pouziva malo krat, napriklad raz do roka, hoci sa nepracuje s nim rychlo musim byt urobeny tak aby aj bez dlheho zaskolenia vedel s nim pouzivatel pracovat",,,,,0.4,,,
1072799590,346,1966,,,,,,,Uveďte aké dva stereotypy vzťahu závislosti medzi prípadmi použitia sa používajú v diagrame prípadov použitia?,,"extendet - moze nastat, jeden pripad zahrna druhy include - musi nastat, jeden pripad zahrna druhy",,,,,0.8,,,
1072799590,347,1967,,,,,,,Uveďte aké dva stereotypy vzťahu závislosti medzi prípadmi použitia sa používajú v diagrame prípadov použitia?,,extend a include,,,,,1,,,
1072799591,359,1968,,,,,,,Uveďte aké prvky obsahuje diagram aktivít (aké uzly a hrany tvoria diagram).,,atributy stavy aktivity,,,,,0,,,
1072799591,360,1969,,,,,,,Uveďte aké prvky obsahuje diagram aktivít (aké uzly a hrany tvoria diagram).,,"start, stop, proces(ludska uloha, system), rozhodovaci blok(if), sipka reprezentujuca sled udalosti v case, join blok, merge blok",,,,,1,,,
1072799591,361,1970,,,,,,,Uveďte aké prvky obsahuje diagram aktivít (aké uzly a hrany tvoria diagram).,,"triedy, balíky, objekty, procesy, informacny tok, dedenie udajov, ziskavanie udajov",,,,,0,,,gulku!
1072799591,363,1971,,,,,,,Uveďte aké prvky obsahuje diagram aktivít (aké uzly a hrany tvoria diagram).,,"aktivity - ulohy systemu, pouzivatela, rozhodnutia, spojovacie ciary, stereotypy fork, join",,,,,0.8,,,
1072799592,389,1972,,,,,,,Uveďte aspoň 4 vlastnosti dobrej špecifikácie požiadaviek.,,"stanovenie priorit, spravnost, uplnost, konzistencia, modifikovatelnost, sledovatelnost",,,,,1,,,
1072799592,390,1973,,,,,,,Uveďte aspoň 4 vlastnosti dobrej špecifikácie požiadaviek.,,"verifikovatelnost, modifikovatelnost, zoradene podla dolezitosti, spravnost, jednoznacnost,",,,,,1,,,
1072799593,425,1974,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"v logickom modely sa neberie do uvahy riadenie a casova naslednost vo fyzickom ano vo fyzickom sa kladie doraz na to ako bude udaj implementovany v programe da sa z neho riadit pri programovani (pocitacova reprezentacia), pri logickom nie fyzicky napriklad popisuje ze nakladiak je modry, v logickom sa to nerobi",,,,,0,,,toto je na sien slavy
1072799593,428,1975,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"logicky obsahuje len podstatne entity, je to navrh nie je vo funkcnej podobe fyzicky obsahuje vsetky entity (aj IDcka), taktiez sa uvadza typ (text, cislo...) , obsahuje tabulky ktore nahradzuju many to many hrany je to funkcny model",,,,,1,,,
1072799594,458,1976,,,,,,,Uveďte aspoň dva spôsoby ako môžeme získavať požiadavky priamo od (budúcich) používateľov na softvér.,,interview - rozhovor s pouzivatelom studium existujuceho softveru - analyza pripadne nedostatky predchadzajuceho softveru vyplnenie dotaznika sledovanie priamo pouzivatela pri praci..,,,,,1,,,
1072799596,492,1977,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,"proces, externá entita, ulozisko udajov,",,,,,0,,,toto vyzera ako odpoved na uplne inu otazku… nemohla to byt nejaka chyba na nasej strane?
1072799596,493,1978,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,-funkcionalita -,,,,,0,,,
1072799598,523,1979,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,"komunikacia s pouzivatelom, testovanie systemu, modelovanie poziadaviek na system, synchronizacia jednotlivych modelov systemu, modelovanie kontextu systemu",,,,,1,,,
1072799598,524,1980,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,model prihlasovania sa do systemu model vypozicania si knihy model kontroly ci citatel vrat,,,,,0,,,
1072799598,528,1981,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,"modelovanie poziadaviek na system, modelovanie kontextu systemu - znazorneni akterov a tak.. komunikacia s pouzivatelom, pri testovani systemu, odhad casu a usilia, ktory treba na tvorbu systemu..",,,,,1,,,
1072799600,557,1982,,,,,,,Uveďte aspoň tri problémy vznikajúce pri špecifikácii požiadaviek na softvér.,,"ak nie sú splnené tieto vlastnosti (ak špecifikácia požiadaviek nesplna tieto vlastnosti): - verifikovateľnosť špecifikácie - správnosť - zoradenie podľa priority - konzistentnosť - úplnosť - sledovateľnosť - modifikovateľnosť Problémom je tiež protirečivosť požiadaviek používatela, to že používatel nevie co presne chce,...",,,,,0.8,,,take trochu oklukou :)
1072799600,560,1983,,,,,,,Uveďte aspoň tri problémy vznikajúce pri špecifikácii požiadaviek na softvér.,,"nejednoznacnost zadania zakaznikom nevieme cely system vopred opisat, takze nevieme presne na zaciatku vsetko niekedy protichodne poziadavky",,,,,0.7,,,
